_vname_,_label_,_x_,_yhat_,_ids_
Anti-PR3_Wartosc,Random Forest,154.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,156.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,158.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,160.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,162.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,164.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,166.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,168.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,170.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,172.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,174.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,176.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,178.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,180.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,182.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,184.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,186.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,188.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,190.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,192.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,194.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,196.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,198.0,0.14250000000000002,0
Anti-PR3_Wartosc,Random Forest,200.0,0.14250000000000002,0
Anti-PR3,Random Forest,-1.0,0.13833333333333334,0
Anti-PR3,Random Forest,-0.97,0.13833333333333334,0
Anti-PR3,Random Forest,-0.94,0.13833333333333334,0
Anti-PR3,Random Forest,-0.91,0.13833333333333334,0
Anti-PR3,Random Forest,-0.88,0.13833333333333334,0
Anti-PR3,Random Forest,-0.85,0.13833333333333334,0
Anti-PR3,Random Forest,-0.8200000000000001,0.13833333333333334,0
Anti-PR3,Random Forest,-0.79,0.13833333333333334,0
Anti-PR3,Random Forest,-0.76,0.13833333333333334,0
Anti-PR3,Random Forest,-0.73,0.13833333333333334,0
Anti-PR3,Random Forest,-0.7,0.13833333333333334,0
Anti-PR3,Random Forest,-0.67,0.13833333333333334,0
Anti-PR3,Random Forest,-0.64,0.13833333333333334,0
Anti-PR3,Random Forest,-0.61,0.13833333333333334,0
Anti-PR3,Random Forest,-0.5800000000000001,0.13833333333333334,0
Anti-PR3,Random Forest,-0.55,0.13833333333333334,0
Anti-PR3,Random Forest,-0.52,0.13833333333333334,0
Anti-PR3,Random Forest,-0.49,0.13833333333333334,0
Anti-PR3,Random Forest,-0.45999999999999996,0.13833333333333334,0
Anti-PR3,Random Forest,-0.43000000000000005,0.13833333333333334,0
Anti-PR3,Random Forest,-0.4,0.13833333333333334,0
Anti-PR3,Random Forest,-0.37,0.13833333333333334,0
Anti-PR3,Random Forest,-0.3400000000000001,0.13833333333333334,0
Anti-PR3,Random Forest,-0.31000000000000005,0.13833333333333334,0
Anti-PR3,Random Forest,-0.28,0.13833333333333334,0
Anti-PR3,Random Forest,-0.25,0.13833333333333334,0
Anti-PR3,Random Forest,-0.21999999999999997,0.13833333333333334,0
Anti-PR3,Random Forest,-0.19000000000000006,0.13833333333333334,0
Anti-PR3,Random Forest,-0.16000000000000003,0.13833333333333334,0
Anti-PR3,Random Forest,-0.13,0.13833333333333334,0
Anti-PR3,Random Forest,-0.10000000000000009,0.13833333333333334,0
Anti-PR3,Random Forest,-0.07000000000000006,0.13833333333333334,0
Anti-PR3,Random Forest,-0.040000000000000036,0.13833333333333334,0
Anti-PR3,Random Forest,-0.010000000000000009,0.13833333333333334,0
Anti-PR3,Random Forest,0.020000000000000018,0.13833333333333334,0
Anti-PR3,Random Forest,0.050000000000000044,0.13833333333333334,0
Anti-PR3,Random Forest,0.08000000000000007,0.13833333333333334,0
Anti-PR3,Random Forest,0.10999999999999988,0.13833333333333334,0
Anti-PR3,Random Forest,0.1399999999999999,0.13833333333333334,0
Anti-PR3,Random Forest,0.16999999999999993,0.13833333333333334,0
Anti-PR3,Random Forest,0.19999999999999996,0.13833333333333334,0
Anti-PR3,Random Forest,0.22999999999999998,0.13833333333333334,0
Anti-PR3,Random Forest,0.26,0.13833333333333334,0
Anti-PR3,Random Forest,0.29000000000000004,0.13833333333333334,0
Anti-PR3,Random Forest,0.31999999999999984,0.13833333333333334,0
Anti-PR3,Random Forest,0.34999999999999987,0.13833333333333334,0
Anti-PR3,Random Forest,0.3799999999999999,0.13833333333333334,0
Anti-PR3,Random Forest,0.4099999999999999,0.13833333333333334,0
Anti-PR3,Random Forest,0.43999999999999995,0.13833333333333334,0
Anti-PR3,Random Forest,0.47,0.13833333333333334,0
Anti-PR3,Random Forest,0.5,0.13833333333333334,0
Anti-PR3,Random Forest,0.53,0.14041666666666666,0
Anti-PR3,Random Forest,0.56,0.14041666666666666,0
Anti-PR3,Random Forest,0.5899999999999999,0.14041666666666666,0
Anti-PR3,Random Forest,0.6199999999999999,0.14041666666666666,0
Anti-PR3,Random Forest,0.6499999999999999,0.14041666666666666,0
Anti-PR3,Random Forest,0.6799999999999999,0.14041666666666666,0
Anti-PR3,Random Forest,0.71,0.14041666666666666,0
Anti-PR3,Random Forest,0.74,0.14041666666666666,0
Anti-PR3,Random Forest,0.77,0.14041666666666666,0
Anti-PR3,Random Forest,0.7999999999999998,0.14041666666666666,0
Anti-PR3,Random Forest,0.8299999999999998,0.14041666666666666,0
Anti-PR3,Random Forest,0.8599999999999999,0.14041666666666666,0
Anti-PR3,Random Forest,0.8899999999999999,0.14041666666666666,0
Anti-PR3,Random Forest,0.9199999999999999,0.14041666666666666,0
Anti-PR3,Random Forest,0.95,0.14041666666666666,0
Anti-PR3,Random Forest,0.98,0.14041666666666666,0
Anti-PR3,Random Forest,1.0099999999999998,0.14041666666666666,0
Anti-PR3,Random Forest,1.04,0.14041666666666666,0
Anti-PR3,Random Forest,1.0699999999999998,0.14041666666666666,0
Anti-PR3,Random Forest,1.1,0.14041666666666666,0
Anti-PR3,Random Forest,1.13,0.14041666666666666,0
Anti-PR3,Random Forest,1.1600000000000001,0.14041666666666666,0
Anti-PR3,Random Forest,1.19,0.14041666666666666,0
Anti-PR3,Random Forest,1.2199999999999998,0.14041666666666666,0
Anti-PR3,Random Forest,1.25,0.14041666666666666,0
Anti-PR3,Random Forest,1.2799999999999998,0.14041666666666666,0
Anti-PR3,Random Forest,1.31,0.14041666666666666,0
Anti-PR3,Random Forest,1.3399999999999999,0.14041666666666666,0
Anti-PR3,Random Forest,1.37,0.14041666666666666,0
Anti-PR3,Random Forest,1.4,0.14041666666666666,0
Anti-PR3,Random Forest,1.4299999999999997,0.14041666666666666,0
Anti-PR3,Random Forest,1.46,0.14041666666666666,0
Anti-PR3,Random Forest,1.4899999999999998,0.14041666666666666,0
Anti-PR3,Random Forest,1.52,0.1391666666666667,0
Anti-PR3,Random Forest,1.5499999999999998,0.1391666666666667,0
Anti-PR3,Random Forest,1.58,0.1391666666666667,0
Anti-PR3,Random Forest,1.6099999999999999,0.1391666666666667,0
Anti-PR3,Random Forest,1.6399999999999997,0.1391666666666667,0
Anti-PR3,Random Forest,1.67,0.1391666666666667,0
Anti-PR3,Random Forest,1.6999999999999997,0.1391666666666667,0
Anti-PR3,Random Forest,1.73,0.1391666666666667,0
Anti-PR3,Random Forest,1.7599999999999998,0.1391666666666667,0
Anti-PR3,Random Forest,1.79,0.1391666666666667,0
Anti-PR3,Random Forest,1.8199999999999998,0.1391666666666667,0
Anti-PR3,Random Forest,1.85,0.1391666666666667,0
Anti-PR3,Random Forest,1.88,0.1391666666666667,0
Anti-PR3,Random Forest,1.9099999999999997,0.1391666666666667,0
Anti-PR3,Random Forest,1.94,0.1391666666666667,0
Anti-PR3,Random Forest,1.9699999999999998,0.1391666666666667,0
Anti-PR3,Random Forest,2.0,0.1391666666666667,0
Anti-MPO_Wartosc,Random Forest,0.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,2.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,4.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,6.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,8.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,10.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,12.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,14.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,16.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,18.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,20.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,22.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,24.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,26.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,28.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,30.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,32.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,34.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,36.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,38.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,40.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,42.0,0.1366666666666667,0
Anti-MPO_Wartosc,Random Forest,44.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,46.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,48.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,50.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,52.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,54.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,56.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,58.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,60.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,62.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,64.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,66.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,68.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,70.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,72.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,74.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,76.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,78.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,80.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,82.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,84.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,86.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,88.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,90.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,92.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,94.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,96.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,98.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,100.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,102.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,104.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,106.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,108.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,110.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,112.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,114.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,116.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,118.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,120.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,122.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,124.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,126.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,128.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,130.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,132.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,134.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,136.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,138.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,140.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,142.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,144.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,146.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,148.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,150.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,152.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,154.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,156.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,158.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,160.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,162.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,164.0,0.13541666666666666,0
Anti-MPO_Wartosc,Random Forest,166.0,0.13791666666666666,0
Anti-MPO_Wartosc,Random Forest,168.0,0.13791666666666666,0
Anti-MPO_Wartosc,Random Forest,170.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,172.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,174.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,176.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,178.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,180.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,182.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,184.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,186.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,188.0,0.16666666666666666,0
Anti-MPO_Wartosc,Random Forest,190.0,0.16416666666666666,0
Anti-MPO_Wartosc,Random Forest,192.0,0.16416666666666666,0
Anti-MPO_Wartosc,Random Forest,194.0,0.16416666666666666,0
Anti-MPO_Wartosc,Random Forest,196.0,0.16416666666666666,0
Anti-MPO_Wartosc,Random Forest,198.0,0.16416666666666666,0
Anti-MPO_Wartosc,Random Forest,200.0,0.16416666666666666,0
Anti-MPO,Random Forest,-1.0,0.17083333333333336,0
Anti-MPO,Random Forest,-0.97,0.17083333333333336,0
Anti-MPO,Random Forest,-0.94,0.17083333333333336,0
Anti-MPO,Random Forest,-0.91,0.17083333333333336,0
Anti-MPO,Random Forest,-0.88,0.17083333333333336,0
Anti-MPO,Random Forest,-0.85,0.17083333333333336,0
Anti-MPO,Random Forest,-0.8200000000000001,0.17083333333333336,0
Anti-MPO,Random Forest,-0.79,0.17083333333333336,0
Anti-MPO,Random Forest,-0.76,0.17083333333333336,0
Anti-MPO,Random Forest,-0.73,0.17083333333333336,0
Anti-MPO,Random Forest,-0.7,0.17083333333333336,0
Anti-MPO,Random Forest,-0.67,0.17083333333333336,0
Anti-MPO,Random Forest,-0.64,0.17083333333333336,0
Anti-MPO,Random Forest,-0.61,0.17083333333333336,0
Anti-MPO,Random Forest,-0.5800000000000001,0.17083333333333336,0
Anti-MPO,Random Forest,-0.55,0.17083333333333336,0
Anti-MPO,Random Forest,-0.52,0.17083333333333336,0
Anti-MPO,Random Forest,-0.49,0.1375,0
Anti-MPO,Random Forest,-0.45999999999999996,0.1375,0
Anti-MPO,Random Forest,-0.43000000000000005,0.1375,0
Anti-MPO,Random Forest,-0.4,0.1375,0
Anti-MPO,Random Forest,-0.37,0.1375,0
Anti-MPO,Random Forest,-0.3400000000000001,0.1375,0
Anti-MPO,Random Forest,-0.31000000000000005,0.1375,0
Anti-MPO,Random Forest,-0.28,0.1375,0
Anti-MPO,Random Forest,-0.25,0.1375,0
Anti-MPO,Random Forest,-0.21999999999999997,0.1375,0
Anti-MPO,Random Forest,-0.19000000000000006,0.1375,0
Anti-MPO,Random Forest,-0.16000000000000003,0.1375,0
Anti-MPO,Random Forest,-0.13,0.1375,0
Anti-MPO,Random Forest,-0.10000000000000009,0.1375,0
Anti-MPO,Random Forest,-0.07000000000000006,0.1375,0
Anti-MPO,Random Forest,-0.040000000000000036,0.1375,0
Anti-MPO,Random Forest,-0.010000000000000009,0.1375,0
Anti-MPO,Random Forest,0.020000000000000018,0.13541666666666666,0
Anti-MPO,Random Forest,0.050000000000000044,0.13541666666666666,0
Anti-MPO,Random Forest,0.08000000000000007,0.13541666666666666,0
Anti-MPO,Random Forest,0.10999999999999988,0.13541666666666666,0
Anti-MPO,Random Forest,0.1399999999999999,0.13541666666666666,0
Anti-MPO,Random Forest,0.16999999999999993,0.13541666666666666,0
Anti-MPO,Random Forest,0.19999999999999996,0.13541666666666666,0
Anti-MPO,Random Forest,0.22999999999999998,0.13541666666666666,0
Anti-MPO,Random Forest,0.26,0.13541666666666666,0
Anti-MPO,Random Forest,0.29000000000000004,0.13541666666666666,0
Anti-MPO,Random Forest,0.31999999999999984,0.13541666666666666,0
Anti-MPO,Random Forest,0.34999999999999987,0.13541666666666666,0
Anti-MPO,Random Forest,0.3799999999999999,0.13541666666666666,0
Anti-MPO,Random Forest,0.4099999999999999,0.13541666666666666,0
Anti-MPO,Random Forest,0.43999999999999995,0.13541666666666666,0
Anti-MPO,Random Forest,0.47,0.13541666666666666,0
Anti-MPO,Random Forest,0.5,0.13541666666666666,0
Anti-MPO,Random Forest,0.53,0.13458333333333333,0
Anti-MPO,Random Forest,0.56,0.13458333333333333,0
Anti-MPO,Random Forest,0.5899999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,0.6199999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,0.6499999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,0.6799999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,0.71,0.13458333333333333,0
Anti-MPO,Random Forest,0.74,0.13458333333333333,0
Anti-MPO,Random Forest,0.77,0.13458333333333333,0
Anti-MPO,Random Forest,0.7999999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,0.8299999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,0.8599999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,0.8899999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,0.9199999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,0.95,0.13458333333333333,0
Anti-MPO,Random Forest,0.98,0.13458333333333333,0
Anti-MPO,Random Forest,1.0099999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,1.04,0.13458333333333333,0
Anti-MPO,Random Forest,1.0699999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,1.1,0.13458333333333333,0
Anti-MPO,Random Forest,1.13,0.13458333333333333,0
Anti-MPO,Random Forest,1.1600000000000001,0.13458333333333333,0
Anti-MPO,Random Forest,1.19,0.13458333333333333,0
Anti-MPO,Random Forest,1.2199999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,1.25,0.13458333333333333,0
Anti-MPO,Random Forest,1.2799999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,1.31,0.13458333333333333,0
Anti-MPO,Random Forest,1.3399999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,1.37,0.13458333333333333,0
Anti-MPO,Random Forest,1.4,0.13458333333333333,0
Anti-MPO,Random Forest,1.4299999999999997,0.13458333333333333,0
Anti-MPO,Random Forest,1.46,0.13458333333333333,0
Anti-MPO,Random Forest,1.4899999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,1.52,0.13458333333333333,0
Anti-MPO,Random Forest,1.5499999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,1.58,0.13458333333333333,0
Anti-MPO,Random Forest,1.6099999999999999,0.13458333333333333,0
Anti-MPO,Random Forest,1.6399999999999997,0.13458333333333333,0
Anti-MPO,Random Forest,1.67,0.13458333333333333,0
Anti-MPO,Random Forest,1.6999999999999997,0.13458333333333333,0
Anti-MPO,Random Forest,1.73,0.13458333333333333,0
Anti-MPO,Random Forest,1.7599999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,1.79,0.13458333333333333,0
Anti-MPO,Random Forest,1.8199999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,1.85,0.13458333333333333,0
Anti-MPO,Random Forest,1.88,0.13458333333333333,0
Anti-MPO,Random Forest,1.9099999999999997,0.13458333333333333,0
Anti-MPO,Random Forest,1.94,0.13458333333333333,0
Anti-MPO,Random Forest,1.9699999999999998,0.13458333333333333,0
Anti-MPO,Random Forest,2.0,0.13458333333333333,0
Anti-GBM,Random Forest,-1.0,0.14708333333333334,0
Anti-GBM,Random Forest,-0.96,0.14708333333333334,0
Anti-GBM,Random Forest,-0.92,0.14708333333333334,0
Anti-GBM,Random Forest,-0.88,0.14708333333333334,0
Anti-GBM,Random Forest,-0.84,0.14708333333333334,0
Anti-GBM,Random Forest,-0.8,0.14708333333333334,0
Anti-GBM,Random Forest,-0.76,0.14708333333333334,0
Anti-GBM,Random Forest,-0.72,0.14708333333333334,0
Anti-GBM,Random Forest,-0.6799999999999999,0.14708333333333334,0
Anti-GBM,Random Forest,-0.64,0.14708333333333334,0
Anti-GBM,Random Forest,-0.6,0.14708333333333334,0
Anti-GBM,Random Forest,-0.56,0.14708333333333334,0
Anti-GBM,Random Forest,-0.52,0.14708333333333334,0
Anti-GBM,Random Forest,-0.48,0.14708333333333334,0
Anti-GBM,Random Forest,-0.43999999999999995,0.14708333333333334,0
Anti-GBM,Random Forest,-0.4,0.14708333333333334,0
Anti-GBM,Random Forest,-0.36,0.14708333333333334,0
Anti-GBM,Random Forest,-0.31999999999999995,0.14708333333333334,0
Anti-GBM,Random Forest,-0.28,0.14708333333333334,0
Anti-GBM,Random Forest,-0.24,0.14708333333333334,0
Anti-GBM,Random Forest,-0.19999999999999996,0.14708333333333334,0
Anti-GBM,Random Forest,-0.16000000000000003,0.14708333333333334,0
Anti-GBM,Random Forest,-0.12,0.14708333333333334,0
Anti-GBM,Random Forest,-0.07999999999999996,0.14708333333333334,0
Anti-GBM,Random Forest,-0.040000000000000036,0.14708333333333334,0
Anti-GBM,Random Forest,0.0,0.14708333333333334,0
Anti-GBM,Random Forest,0.040000000000000036,0.14708333333333334,0
Anti-GBM,Random Forest,0.08000000000000007,0.14708333333333334,0
Anti-GBM,Random Forest,0.1200000000000001,0.14708333333333334,0
Anti-GBM,Random Forest,0.15999999999999992,0.14708333333333334,0
Anti-GBM,Random Forest,0.19999999999999996,0.14708333333333334,0
Anti-GBM,Random Forest,0.24,0.14708333333333334,0
Anti-GBM,Random Forest,0.28,0.14708333333333334,0
Anti-GBM,Random Forest,0.32000000000000006,0.14708333333333334,0
Anti-GBM,Random Forest,0.3600000000000001,0.14708333333333334,0
Anti-GBM,Random Forest,0.40000000000000013,0.14708333333333334,0
Anti-GBM,Random Forest,0.43999999999999995,0.14708333333333334,0
Anti-GBM,Random Forest,0.48,0.14708333333333334,0
Anti-GBM,Random Forest,0.52,0.15,0
Anti-GBM,Random Forest,0.56,0.15,0
Anti-GBM,Random Forest,0.6000000000000001,0.15,0
Anti-GBM,Random Forest,0.6400000000000001,0.15,0
Anti-GBM,Random Forest,0.6799999999999999,0.15,0
Anti-GBM,Random Forest,0.72,0.15,0
Anti-GBM,Random Forest,0.76,0.15,0
Anti-GBM,Random Forest,0.8,0.15,0
Anti-GBM,Random Forest,0.8400000000000001,0.15,0
Anti-GBM,Random Forest,0.8800000000000001,0.15,0
Anti-GBM,Random Forest,0.9199999999999999,0.15,0
Anti-GBM,Random Forest,0.96,0.15,0
Anti-GBM,Random Forest,1.0,0.15,0
Anti-GBM,Random Forest,1.04,0.15,0
Anti-GBM,Random Forest,1.08,0.15,0
Anti-GBM,Random Forest,1.12,0.15,0
Anti-GBM,Random Forest,1.1600000000000001,0.15,0
Anti-GBM,Random Forest,1.2000000000000002,0.15,0
Anti-GBM,Random Forest,1.2400000000000002,0.15,0
Anti-GBM,Random Forest,1.2800000000000002,0.15,0
Anti-GBM,Random Forest,1.3199999999999998,0.15,0
Anti-GBM,Random Forest,1.3599999999999999,0.15,0
Anti-GBM,Random Forest,1.4,0.15,0
Anti-GBM,Random Forest,1.44,0.15,0
Anti-GBM,Random Forest,1.48,0.15,0
Anti-GBM,Random Forest,1.52,0.15,0
Anti-GBM,Random Forest,1.56,0.15,0
Anti-GBM,Random Forest,1.6,0.15,0
Anti-GBM,Random Forest,1.6400000000000001,0.15,0
Anti-GBM,Random Forest,1.6800000000000002,0.15,0
Anti-GBM,Random Forest,1.7200000000000002,0.15,0
Anti-GBM,Random Forest,1.7600000000000002,0.15,0
Anti-GBM,Random Forest,1.8000000000000003,0.15,0
Anti-GBM,Random Forest,1.8399999999999999,0.15,0
Anti-GBM,Random Forest,1.88,0.15,0
Anti-GBM,Random Forest,1.92,0.15,0
Anti-GBM,Random Forest,1.96,0.15,0
Anti-GBM,Random Forest,2.0,0.15,0
Anti-GBM,Random Forest,2.04,0.15,0
Anti-GBM,Random Forest,2.08,0.15,0
Anti-GBM,Random Forest,2.12,0.15,0
Anti-GBM,Random Forest,2.16,0.15,0
Anti-GBM,Random Forest,2.2,0.15,0
Anti-GBM,Random Forest,2.24,0.15,0
Anti-GBM,Random Forest,2.2800000000000002,0.15,0
Anti-GBM,Random Forest,2.3200000000000003,0.15,0
Anti-GBM,Random Forest,2.36,0.15,0
Anti-GBM,Random Forest,2.4,0.15,0
Anti-GBM,Random Forest,2.44,0.15,0
Anti-GBM,Random Forest,2.48,0.15,0
Anti-GBM,Random Forest,2.52,0.13708333333333333,0
Anti-GBM,Random Forest,2.56,0.13708333333333333,0
Anti-GBM,Random Forest,2.6,0.13708333333333333,0
Anti-GBM,Random Forest,2.64,0.13708333333333333,0
Anti-GBM,Random Forest,2.68,0.13708333333333333,0
Anti-GBM,Random Forest,2.72,0.13708333333333333,0
Anti-GBM,Random Forest,2.7600000000000002,0.13708333333333333,0
Anti-GBM,Random Forest,2.8000000000000003,0.13708333333333333,0
Anti-GBM,Random Forest,2.84,0.13708333333333333,0
Anti-GBM,Random Forest,2.88,0.13708333333333333,0
Anti-GBM,Random Forest,2.92,0.13708333333333333,0
Anti-GBM,Random Forest,2.96,0.13708333333333333,0
Anti-GBM,Random Forest,3.0,0.13708333333333333,0
Krioglobuliny,Random Forest,2.0,0.1391666666666667,0
Krioglobuliny,Random Forest,2.01,0.1391666666666667,0
Krioglobuliny,Random Forest,2.02,0.1391666666666667,0
Krioglobuliny,Random Forest,2.03,0.1391666666666667,0
Krioglobuliny,Random Forest,2.04,0.1391666666666667,0
Krioglobuliny,Random Forest,2.05,0.1391666666666667,0
Krioglobuliny,Random Forest,2.06,0.1391666666666667,0
Krioglobuliny,Random Forest,2.07,0.1391666666666667,0
Krioglobuliny,Random Forest,2.08,0.1391666666666667,0
Krioglobuliny,Random Forest,2.09,0.1391666666666667,0
